unix,date,symbol,open,high,low,close,Volume BTT,Volume USDT,tradecount
1557964800000,2019-05-16 00:00:00,BTT/USDT,0.00084700,0.00098800,0.00082330,0.00088830,38514641917.00000000,34156479.57476330,56585
1557878400000,2019-05-15 00:00:00,BTT/USDT,0.00081430,0.00086580,0.00079200,0.00084500,18110289357.00000000,15105455.12495090,23800
1557792000000,2019-05-14 00:00:00,BTT/USDT,0.00071510,0.00086530,0.00071470,0.00081440,28004036502.00000000,22536042.69068180,35495
1557705600000,2019-05-13 00:00:00,BTT/USDT,0.00065130,0.00075360,0.00064880,0.00071480,22311174445.00000000,16025453.75459740,27854
1557619200000,2019-05-12 00:00:00,BTT/USDT,0.00065680,0.00067730,0.00063220,0.00065110,13933685083.00000000,9164753.98344470,15149
1557532800000,2019-05-11 00:00:00,BTT/USDT,0.00065090,0.00068240,0.00064790,0.00065680,16234278608.00000000,10810834.98320690,17610
1557446400000,2019-05-10 00:00:00,BTT/USDT,0.00062650,0.00065460,0.00062150,0.00065080,12873899034.00000000,8199869.34822070,11407
1557360000000,2019-05-09 00:00:00,BTT/USDT,0.00066400,0.00067420,0.00062000,0.00062650,3865284398.00000000,2500558.55901430,5768
1557273600000,2019-05-08 00:00:00,BTT/USDT,0.00061320,0.00068600,0.00059670,0.00066490,17819615845.00000000,11531172.93880820,21568
1557187200000,2019-05-07 00:00:00,BTT/USDT,0.00062070,0.00064720,0.00061130,0.00061310,15268225942.00000000,9618775.67551590,13818
1557100800000,2019-05-06 00:00:00,BTT/USDT,0.00062290,0.00062560,0.00060600,0.00062070,15315829347.00000000,9446466.91671890,10420
1557014400000,2019-05-05 00:00:00,BTT/USDT,0.00062560,0.00062930,0.00061510,0.00062250,17164146828.00000000,10705523.48614420,9350
1556928000000,2019-05-04 00:00:00,BTT/USDT,0.00064620,0.00064820,0.00061130,0.00062530,17408299080.00000000,10958348.90222010,11704
1556841600000,2019-05-03 00:00:00,BTT/USDT,0.00065270,0.00065330,0.00062620,0.00064550,19549096890.00000000,12508214.08159720,15667
1556755200000,2019-05-02 00:00:00,BTT/USDT,0.00065140,0.00067850,0.00065000,0.00065280,21824981467.00000000,14456980.14521390,15780
1556668800000,2019-05-01 00:00:00,BTT/USDT,0.00064420,0.00065900,0.00062720,0.00065130,23935705841.00000000,15445529.81995740,19277
1556582400000,2019-04-30 00:00:00,BTT/USDT,0.00061800,0.00065060,0.00060520,0.00064450,23927165531.00000000,14904388.07722450,20391
1556496000000,2019-04-29 00:00:00,BTT/USDT,0.00064970,0.00065200,0.00060760,0.00061850,29926222862.00000000,18995915.89078260,24086
1556409600000,2019-04-28 00:00:00,BTT/USDT,0.00064880,0.00065950,0.00063620,0.00064940,43171676831.00000000,28171052.53558340,24811
1556323200000,2019-04-27 00:00:00,BTT/USDT,0.00064880,0.00065440,0.00063890,0.00064850,60355934765.00000000,39003519.02832520,29611
1556236800000,2019-04-26 00:00:00,BTT/USDT,0.00064140,0.00066280,0.00062080,0.00064860,70317636723.00000000,45297304.62299770,51150
1556150400000,2019-04-25 00:00:00,BTT/USDT,0.00067550,0.00069200,0.00063710,0.00064100,80669038836.00000000,54120558.00668320,55729
1556064000000,2019-04-24 00:00:00,BTT/USDT,0.00069940,0.00070020,0.00065120,0.00067570,79135980755.00000000,53441062.10504260,58533
1555977600000,2019-04-23 00:00:00,BTT/USDT,0.00071320,0.00072800,0.00069680,0.00069940,70762745903.00000000,50369221.10020570,61672
1555891200000,2019-04-22 00:00:00,BTT/USDT,0.00071510,0.00072180,0.00070620,0.00071320,69087960407.00000000,49226186.08774450,52678
1555804800000,2019-04-21 00:00:00,BTT/USDT,0.00072970,0.00073580,0.00068650,0.00071520,71130129228.00000000,50743389.55242070,55843
1555718400000,2019-04-20 00:00:00,BTT/USDT,0.00073840,0.00074630,0.00072570,0.00072980,77788038553.00000000,57210121.26843910,61546
1555632000000,2019-04-19 00:00:00,BTT/USDT,0.00075020,0.00075140,0.00073130,0.00073850,87366074040.00000000,64541358.02844890,75350
1555545600000,2019-04-18 00:00:00,BTT/USDT,0.00074590,0.00075770,0.00073020,0.00074990,89525261094.00000000,66847076.71387630,98543
1555459200000,2019-04-17 00:00:00,BTT/USDT,0.00073940,0.00076330,0.00073110,0.00074570,60856174213.00000000,45134438.89504920,68746
1555372800000,2019-04-16 00:00:00,BTT/USDT,0.00073600,0.00074740,0.00071400,0.00073960,61389990910.00000000,45050881.24243370,66040
1555286400000,2019-04-15 00:00:00,BTT/USDT,0.00077720,0.00078550,0.00072130,0.00073670,86887705942.00000000,65971668.75994450,111917
1555200000000,2019-04-14 00:00:00,BTT/USDT,0.00074680,0.00079980,0.00073520,0.00077720,70878522594.00000000,53276347.41670040,84910
1555113600000,2019-04-13 00:00:00,BTT/USDT,0.00074870,0.00075810,0.00072250,0.00074680,67290418076.00000000,50153303.40952590,67626
1555027200000,2019-04-12 00:00:00,BTT/USDT,0.00069400,0.00076610,0.00065030,0.00074890,72499752765.00000000,52925750.84535670,95760
1554940800000,2019-04-11 00:00:00,BTT/USDT,0.00075910,0.00076100,0.00063000,0.00069380,43242372497.00000000,30467086.21262670,79226
1554854400000,2019-04-10 00:00:00,BTT/USDT,0.00076480,0.00076930,0.00075120,0.00075950,30153720324.00000000,22932377.75532140,39806
1554768000000,2019-04-09 00:00:00,BTT/USDT,0.00077760,0.00077840,0.00075530,0.00076500,14043466175.00000000,10752552.58137530,21316
1554681600000,2019-04-08 00:00:00,BTT/USDT,0.00078480,0.00079540,0.00074830,0.00077790,18752367354.00000000,14524103.29969760,29466
1554595200000,2019-04-07 00:00:00,BTT/USDT,0.00078540,0.00080000,0.00077120,0.00078380,16260479773.00000000,12774017.22044960,25120
1554508800000,2019-04-06 00:00:00,BTT/USDT,0.00078840,0.00082470,0.00077680,0.00078540,20436174547.00000000,16239621.47375250,28098
1554422400000,2019-04-05 00:00:00,BTT/USDT,0.00075550,0.00081260,0.00074120,0.00078840,23866034640.00000000,18677932.14664750,39832
1554336000000,2019-04-04 00:00:00,BTT/USDT,0.00076570,0.00077770,0.00074630,0.00075640,20433607159.00000000,15582528.06689530,34719
1554249600000,2019-04-03 00:00:00,BTT/USDT,0.00079190,0.00082810,0.00076020,0.00076550,30114937126.00000000,24096981.10365150,52191
1554163200000,2019-04-02 00:00:00,BTT/USDT,0.00075300,0.00080980,0.00075110,0.00079260,28243843560.00000000,22198983.03598280,51613
1554076800000,2019-04-01 00:00:00,BTT/USDT,0.00076260,0.00076640,0.00074010,0.00075290,8735605461.00000000,6581519.85530060,17982
1553990400000,2019-03-31 00:00:00,BTT/USDT,0.00076100,0.00077480,0.00075800,0.00076310,5919523002.00000000,4528286.26622130,15160
1553904000000,2019-03-30 00:00:00,BTT/USDT,0.00076390,0.00077400,0.00075070,0.00076060,6460509196.00000000,4907271.45033550,15638
1553817600000,2019-03-29 00:00:00,BTT/USDT,0.00076680,0.00077730,0.00076000,0.00076410,6081736069.00000000,4665623.98180650,14272
1553731200000,2019-03-28 00:00:00,BTT/USDT,0.00077110,0.00078600,0.00075810,0.00076710,6823402050.00000000,5240004.43587150,16551
1553644800000,2019-03-27 00:00:00,BTT/USDT,0.00074310,0.00078400,0.00073570,0.00077120,10010036402.00000000,7655087.58957590,25318
1553558400000,2019-03-26 00:00:00,BTT/USDT,0.00074950,0.00076960,0.00072650,0.00074310,7047712066.00000000,5265575.78095080,19188
1553472000000,2019-03-25 00:00:00,BTT/USDT,0.00078370,0.00078700,0.00074000,0.00075040,7714155604.00000000,5868220.86703340,20072
1553385600000,2019-03-24 00:00:00,BTT/USDT,0.00080450,0.00080520,0.00077650,0.00078370,5119828090.00000000,4040203.36091620,14419
1553299200000,2019-03-23 00:00:00,BTT/USDT,0.00078080,0.00081800,0.00077960,0.00080460,8058183346.00000000,6441771.95403560,20447
1553212800000,2019-03-22 00:00:00,BTT/USDT,0.00077830,0.00079000,0.00076790,0.00078080,4212703143.00000000,3287515.97547100,12408
1553126400000,2019-03-21 00:00:00,BTT/USDT,0.00081660,0.00084230,0.00075080,0.00077890,10120711083.00000000,8090838.80026930,26962
1553040000000,2019-03-20 00:00:00,BTT/USDT,0.00080650,0.00081670,0.00078500,0.00081660,6448626517.00000000,5159903.56283730,17287
1552953600000,2019-03-19 00:00:00,BTT/USDT,0.00081880,0.00081920,0.00078040,0.00080650,10333430946.00000000,8284436.71897470,27798
1552867200000,2019-03-18 00:00:00,BTT/USDT,0.00085740,0.00088600,0.00079270,0.00081930,19506461314.00000000,16289071.59969990,45013
1552780800000,2019-03-17 00:00:00,BTT/USDT,0.00078700,0.00086850,0.00076380,0.00085720,24745761714.00000000,20455932.24304010,67273
1552694400000,2019-03-16 00:00:00,BTT/USDT,0.00074850,0.00079790,0.00074680,0.00078720,10382454573.00000000,7980059.59300090,28489
1552608000000,2019-03-15 00:00:00,BTT/USDT,0.00074000,0.00075090,0.00073740,0.00074830,2901211432.00000000,2160639.28622860,9567
1552521600000,2019-03-14 00:00:00,BTT/USDT,0.00074570,0.00075790,0.00073000,0.00074000,5168164179.00000000,3841624.49922040,13978
1552435200000,2019-03-13 00:00:00,BTT/USDT,0.00075470,0.00076150,0.00073540,0.00074560,6751610252.00000000,5048487.68826900,19438
1552348800000,2019-03-12 00:00:00,BTT/USDT,0.00075160,0.00077800,0.00073000,0.00075500,8592101485.00000000,6461440.74690840,21673
1552262400000,2019-03-11 00:00:00,BTT/USDT,0.00075280,0.00086990,0.00074020,0.00075220,30014427732.00000000,23806994.42581290,66584
1552176000000,2019-03-10 00:00:00,BTT/USDT,0.00074440,0.00075880,0.00072150,0.00075280,8205379768.00000000,6091023.19801870,24931
1552089600000,2019-03-09 00:00:00,BTT/USDT,0.00073610,0.00077460,0.00072700,0.00074500,7351682133.00000000,5478473.72755490,20867
1552003200000,2019-03-08 00:00:00,BTT/USDT,0.00075800,0.00077060,0.00071230,0.00073620,9264195105.00000000,6968317.47030320,28192
1551916800000,2019-03-07 00:00:00,BTT/USDT,0.00078010,0.00079290,0.00075270,0.00075800,9740335777.00000000,7503622.70329930,26108
1551830400000,2019-03-06 00:00:00,BTT/USDT,0.00076250,0.00079290,0.00074670,0.00078030,9761613579.00000000,7511984.53430270,30364
1551744000000,2019-03-05 00:00:00,BTT/USDT,0.00075660,0.00079530,0.00074240,0.00076250,9184129222.00000000,7001904.83472070,27434
1551657600000,2019-03-04 00:00:00,BTT/USDT,0.00080010,0.00080900,0.00073830,0.00075670,7915809463.00000000,6026931.88838860,24803
1551571200000,2019-03-03 00:00:00,BTT/USDT,0.00077390,0.00083360,0.00077100,0.00080010,11510831375.00000000,9264925.17052500,33883
1551484800000,2019-03-02 00:00:00,BTT/USDT,0.00080600,0.00081200,0.00076000,0.00077430,8505163354.00000000,6643774.84707170,25735
1551398400000,2019-03-01 00:00:00,BTT/USDT,0.00081810,0.00083430,0.00080270,0.00080580,10774682351.00000000,8810845.20839230,27789
1551312000000,2019-02-28 00:00:00,BTT/USDT,0.00085840,0.00086230,0.00080200,0.00081770,18282820571.00000000,15131518.31185940,50435
1551225600000,2019-02-27 00:00:00,BTT/USDT,0.00086620,0.00090530,0.00083500,0.00085800,24357175649.00000000,21244750.33219830,64188
1551139200000,2019-02-26 00:00:00,BTT/USDT,0.00086920,0.00087650,0.00083430,0.00086660,20910777588.00000000,17848158.12931010,69506
1551052800000,2019-02-25 00:00:00,BTT/USDT,0.00086810,0.00089890,0.00084400,0.00086950,28169040717.00000000,24599170.61371890,79400
1550966400000,2019-02-24 00:00:00,BTT/USDT,0.00099950,0.00101750,0.00086010,0.00086870,49451179924.00000000,46794441.44534070,128859
1550880000000,2019-02-23 00:00:00,BTT/USDT,0.00098760,0.00100260,0.00095390,0.00099940,32931154640.00000000,32134839.30182250,95856
1550793600000,2019-02-22 00:00:00,BTT/USDT,0.00100250,0.00105000,0.00098300,0.00098760,41911427224.00000000,42508649.39980690,106473
1550707200000,2019-02-21 00:00:00,BTT/USDT,0.00093390,0.00102500,0.00092820,0.00100240,37598441229.00000000,36943228.64568410,79696
1550620800000,2019-02-20 00:00:00,BTT/USDT,0.00094330,0.00095520,0.00091990,0.00093390,14693569914.00000000,13765309.49016670,38331
1550534400000,2019-02-19 00:00:00,BTT/USDT,0.00093210,0.00105630,0.00091160,0.00094260,54305419327.00000000,53339618.33742310,105014
1550448000000,2019-02-18 00:00:00,BTT/USDT,0.00089780,0.00096170,0.00086490,0.00093170,31560621780.00000000,29096756.86726880,68244
1550361600000,2019-02-17 00:00:00,BTT/USDT,0.00089120,0.00092280,0.00083100,0.00089920,21864025185.00000000,18888763.49691510,45588
1550275200000,2019-02-16 00:00:00,BTT/USDT,0.00093300,0.00093350,0.00086450,0.00089170,19825355805.00000000,17791755.23769370,49951
1550188800000,2019-02-15 00:00:00,BTT/USDT,0.00091750,0.00099790,0.00090750,0.00093300,25292867945.00000000,24011337.53109390,64577
1550102400000,2019-02-14 00:00:00,BTT/USDT,0.00100180,0.00102990,0.00091020,0.00091740,29199355012.00000000,28118673.65120850,64114
1550016000000,2019-02-13 00:00:00,BTT/USDT,0.00102080,0.00108520,0.00096030,0.00100140,67193273596.00000000,68321620.75988890,127101
1549929600000,2019-02-12 00:00:00,BTT/USDT,0.00086820,0.00116500,0.00086370,0.00102170,-86918434254.09551616,99391188.38483510,188301
1549843200000,2019-02-11 00:00:00,BTT/USDT,0.00087730,0.00091590,0.00079200,0.00086800,44008782719.00000000,37545215.70958960,92090
1549756800000,2019-02-10 00:00:00,BTT/USDT,0.00083290,0.00092000,0.00073290,0.00087700,46456892300.00000000,38218608.44635610,86626
1549670400000,2019-02-09 00:00:00,BTT/USDT,0.00087140,0.00092490,0.00080850,0.00083350,28709362837.00000000,24592191.51720940,65393
1549584000000,2019-02-08 00:00:00,BTT/USDT,0.00092000,0.00092000,0.00076760,0.00087120,56438150720.00000000,47143013.39471440,98207
1549497600000,2019-02-07 00:00:00,BTT/USDT,0.00096710,0.00100780,0.00090030,0.00092000,36759562564.00000000,34701349.91452770,81893
1549411200000,2019-02-06 00:00:00,BTT/USDT,0.00101820,0.00105750,0.00085700,0.00096750,-91425140619.09551616,88267214.69020920,190995
1549324800000,2019-02-05 00:00:00,BTT/USDT,0.00086520,0.00128430,0.00086520,0.00101830,-5990281771.09551616,191790754.23974620,346174
1549238400000,2019-02-04 00:00:00,BTT/USDT,0.00061400,0.00095360,0.00061070,0.00086630,-40903096150.09551616,110277831.58541880,212350
1549152000000,2019-02-03 00:00:00,BTT/USDT,0.00042910,0.00062700,0.00042380,0.00061300,59498027646.00000000,32069223.82780180,68162
1549065600000,2019-02-02 00:00:00,BTT/USDT,0.00046850,0.00048000,0.00041660,0.00043000,15539538767.00000000,6808953.34561380,19658
1548979200000,2019-02-01 00:00:00,BTT/USDT,0.00047670,0.00050680,0.00044330,0.00046850,29046724893.00000000,13794852.87611410,37200
1548892800000,2019-01-31 00:00:00,BTT/USDT,0.00040000,0.00060000,0.00031990,0.00047640,-61596941261.09551616,62154329.51276230,81569
